ID,Wordform_ID,Example_ID,Index,Parameter_ID
convhistfamsjm-237-1,wa-thus,convhistfamsjm-237,1,
convhistfamsjm-237-3,taji-foc,convhistfamsjm-237,3,
convhistfamsjm-237-4,re-emp,convhistfamsjm-237,4,
convhistfamsjm-238-0,irejpe-then,convhistfamsjm-238,0,
convhistfamsjm-238-2,re-emp,convhistfamsjm-238,2,
convhistfamsjm-238-3,meempamijpe-2-learn-pst,convhistfamsjm-238,3,
convhistfamsjm-238-6,ti-hsy,convhistfamsjm-238,6,
convhistfamsjm-239-0,ejne-1-2pro,convhistfamsjm-239,0,
convhistfamsjm-239-2,yaye-loc,convhistfamsjm-239,2,
convhistfamsjm-239-3,taki-cnfrm,convhistfamsjm-239,3,
convhistfamsjm-239-5,pan-fmr,convhistfamsjm-239,5,
convhistfamsjm-239-6,yakere-lk-with,convhistfamsjm-239,6,
convhistfamsjm-239-8,pano-fmr,convhistfamsjm-239,8,
convhistfamsjm-239-10,yakere-lk-with,convhistfamsjm-239,10,
convhistfamsjm-239-11,tewijna-there-ana,convhistfamsjm-239,11,
convhistfamsjm-239-12,yawo-loc,convhistfamsjm-239,12,
convhistfamsjm-239-13,pan-fmr,convhistfamsjm-239,13,
convhistfamsjm-239-14,yakere-lk-with,convhistfamsjm-239,14,
convhistfamsjm-239-15,ana-1-3pro,convhistfamsjm-239,15,
convhistfamsjm-240-0,tewi-3pro,convhistfamsjm-240,0,
convhistfamsjm-240-1,ma-rst,convhistfamsjm-240,1,
convhistfamsjm-240-2,taki-cnfrm,convhistfamsjm-240,2,
convhistfamsjm-240-3,ana-1-3pro,convhistfamsjm-240,3,
convhistfamsjm-240-5,mijna-there-all,convhistfamsjm-240,5,
convhistfamsjm-241-0,majawa-m,convhistfamsjm-241,0,
convhistfamsjm-242-0,majawa-m,convhistfamsjm-242,0,
convhistfamsjm-242-2,tesaj-go-abs-nmlz,convhistfamsjm-242,2,
convhistfamsjm-242-3,yawe-loc,convhistfamsjm-242,3,
convhistfamsjm-242-4,taki-cnfrm,convhistfamsjm-242,4,
convhistfamsjm-242-5,tewisantomo-3pro-pl,convhistfamsjm-242,5,
convhistfamsjm-242-6,yakere-lk-with,convhistfamsjm-242,6,
convhistfamsjm-242-10,tonko-play-ipfv,convhistfamsjm-242,10,
convhistfamsjm-242-11,wejsape-cop-pfv,convhistfamsjm-242,11,
convhistfamsjm-242-12,tewisantomo-3pro-pl,convhistfamsjm-242,12,
convhistfamsjm-242-13,yakere-lk-with,convhistfamsjm-242,13,
convhistfamsjm-242-14,ma-rst,convhistfamsjm-242,14,
convhistfamsjm-243-0,kwa-how,convhistfamsjm-243,0,
convhistfamsjm-243-2,ejne-1-2pro,convhistfamsjm-243,2,
convhistfamsjm-243-4,yaye-loc,convhistfamsjm-243,4,
convhistfamsjm-243-5,re-emp,convhistfamsjm-243,5,
convhistfamsjm-244-0,toto-non-indian,convhistfamsjm-244,0,
convhistfamsjm-244-2,yaye-loc,convhistfamsjm-244,2,
convhistfamsjm-244-3,jra-neg,convhistfamsjm-244,3,
convhistfamsjm-245-0,tawara-too,convhistfamsjm-245,0,
convhistfamsjm-245-1,wire-1pro,convhistfamsjm-245,1,
convhistfamsjm-245-3,taki-cnfrm,convhistfamsjm-245,3,
convhistfamsjm-246-1,re-emp,convhistfamsjm-246,1,
convhistfamsjm-246-2,taki-cnfrm,convhistfamsjm-246,2,
convhistfamsjm-246-3,wire-1pro,convhistfamsjm-246,3,
convhistfamsjm-246-4,wenkepija-forget-neg,convhistfamsjm-246,4,
convhistfamsjm-246-5,re-emp,convhistfamsjm-246,5,
convhistfamsjm-246-7,ejne-1-2pro,convhistfamsjm-246,7,
convhistfamsjm-246-9,yaye-loc,convhistfamsjm-246,9,
convhistfamsjm-247-0,irejpe-then,convhistfamsjm-247,0,
convhistfamsjm-248-2,irejpe-then,convhistfamsjm-248,2,
convhistfamsjm-249-0,wa-thus,convhistfamsjm-249,0,
convhistfamsjm-249-1,re-emp,convhistfamsjm-249,1,
convhistfamsjm-249-2,yawo-loc,convhistfamsjm-249,2,
convhistfamsjm-249-3,pano-fmr,convhistfamsjm-249,3,
convhistfamsjm-249-4,sawankuija-die-neg,convhistfamsjm-249,4,
convhistfamsjm-249-8,tewi-3pro,convhistfamsjm-249,8,
convhistfamsjm-249-10,warai-like,convhistfamsjm-249,10,
convhistfamsjm-250-1,yewenke-lk-ignorant,convhistfamsjm-250,1,
convhistfamsjm-250-2,jra-neg,convhistfamsjm-250,2,
convhistfamsjm-250-3,chi-cop-acnnmlz,convhistfamsjm-250,3,
convhistfamsjm-250-4,yawe-loc,convhistfamsjm-250,4,
convhistfamsjm-251-1,warai-like,convhistfamsjm-251,1,
convhistfamsjm-251-2,ana-1-3pro,convhistfamsjm-251,2,
convhistfamsjm-251-3,yewenke-lk-ignorant,convhistfamsjm-251,3,
convhistfamsjm-251-6,yawo-loc,convhistfamsjm-251,6,
convhistfamsjm-251-7,pano-fmr,convhistfamsjm-251,7,
convhistfamsjm-252-1,neke-cntr,convhistfamsjm-252,1,
convhistfamsjm-252-2,n-ints,convhistfamsjm-252,2,
convhistfamsjm-252-3,ti-hsy,convhistfamsjm-252,3,
convhistfamsjm-252-4,ejne-1-2pro,convhistfamsjm-252,4,
convhistfamsjm-252-5,yewenke-lk-ignorant,convhistfamsjm-252,5,
convhistfamsjm-252-6,jra-neg,convhistfamsjm-252,6,
convhistfamsjm-253-2,yawe-loc,convhistfamsjm-253,2,
convhistfamsjm-253-3,tawara-too,convhistfamsjm-253,3,
convhistfamsjm-253-5,tapeke-say-prog-tr,convhistfamsjm-253,5,
convhistfamsjm-254-0,tajne-3-pl,convhistfamsjm-254,0,
convhistfamsjm-254-1,yeniri-drink-ipfv-1,convhistfamsjm-254,1,
convhistfamsjm-255-1,tewi-3pro,convhistfamsjm-255,1,
convhistfamsjm-255-2,wejta-come-motimp,convhistfamsjm-255,2,
convhistfamsjm-255-3,n-ints,convhistfamsjm-255,3,
convhistfamsjm-255-4,taki-cnfrm,convhistfamsjm-255,4,
convhistfamsjm-255-5,ejne-1-2pro,convhistfamsjm-255,5,
convhistfamsjm-255-6,yewenke-lk-ignorant,convhistfamsjm-255,6,
convhistfamsjm-255-8,iyawe-3-loc,convhistfamsjm-255,8,
convhistfamsjm-256-0,mmm-yes,convhistfamsjm-256,0,
convhistfamsjm-256-4,ana-1-3pro,convhistfamsjm-256,4,
convhistfamsjm-256-5,yewenke-lk-ignorant,convhistfamsjm-256,5,
convhistfamsjm-256-7,iriyawe-then,convhistfamsjm-256,7,
convhistfamsjm-257-1,ne-ints,convhistfamsjm-257,1,
convhistfamsjm-257-2,wire-1pro,convhistfamsjm-257,2,
convhistfamsjm-257-3,yewenke-lk-ignorant,convhistfamsjm-257,3,
convhistfamsjm-258-1,wire-1pro,convhistfamsjm-258,1,
convhistfamsjm-259-1,neke-cntr,convhistfamsjm-259,1,
convhistfamsjm-259-2,ne-ints,convhistfamsjm-259,2,
convhistfamsjm-259-6,neke-cntr,convhistfamsjm-259,6,
convhistfamsjm-259-7,ne-ints,convhistfamsjm-259,7,
convhistfamsjm-259-10,yeye-tree,convhistfamsjm-259,10,
convhistfamsjm-259-11,waraij-like,convhistfamsjm-259,11,
convhistfamsjm-259-12,ke-ins,convhistfamsjm-259,12,
convhistfamsjm-259-13,ma-rst,convhistfamsjm-259,13,
convhistfamsjm-259-14,tajne-3-pl,convhistfamsjm-259,14,
convhistfamsjm-260-0,iyawe-3-loc,convhistfamsjm-260,0,
convhistfamsjm-260-1,taki-cnfrm,convhistfamsjm-260,1,
convhistfamsjm-260-6,ejne-1-2pro,convhistfamsjm-260,6,
convhistfamsjm-260-7,yewenke-lk-ignorant,convhistfamsjm-260,7,
convhistfamsjm-260-9,taki-cnfrm,convhistfamsjm-260,9,
convhistfamsjm-260-10,ejne-1-2pro,convhistfamsjm-260,10,
convhistfamsjm-260-11,sema-die-ipfv,convhistfamsjm-260,11,
convhistfamsjm-260-12,wejsape-cop-pfv,convhistfamsjm-260,12,
convhistfamsjm-261-0,mmm-yes,convhistfamsjm-261,0,
convhistfamsjm-261-1,kwa-how,convhistfamsjm-261,1,
convhistfamsjm-261-3,ana-1-3pro,convhistfamsjm-261,3,
convhistfamsjm-261-4,yewenke-lk-ignorant,convhistfamsjm-261,4,
convhistfamsjm-262-1,taki-cnfrm,convhistfamsjm-262,1,
convhistfamsjm-262-2,tawara-too,convhistfamsjm-262,2,
convhistfamsjm-262-3,jra-neg,convhistfamsjm-262,3,
convhistfamsjm-263-1,neke-cntr,convhistfamsjm-263,1,
convhistfamsjm-263-2,n-ints,convhistfamsjm-263,2,
convhistfamsjm-263-3,ti-hsy,convhistfamsjm-263,3,
convhistfamsjm-263-4,onono-another,convhistfamsjm-263,4,
convhistfamsjm-263-5,poye-above,convhistfamsjm-263,5,
convhistfamsjm-263-6,ejne-1-2pro,convhistfamsjm-263,6,
convhistfamsjm-263-8,wa-thus,convhistfamsjm-263,8,
convhistfamsjm-263-9,re-emp,convhistfamsjm-263,9,
convhistfamsjm-264-0,onono-another,convhistfamsjm-264,0,
convhistfamsjm-264-1,peke-about,convhistfamsjm-264,1,
convhistfamsjm-264-2,ma-rst,convhistfamsjm-264,2,
convhistfamsjm-264-4,taki-cnfrm,convhistfamsjm-264,4,
convhistfamsjm-265-0,e-e-yes,convhistfamsjm-265,0,
convhistfamsjm-265-1,onono-another,convhistfamsjm-265,1,
convhistfamsjm-265-2,peke-about,convhistfamsjm-265,2,
convhistfamsjm-265-3,ma-rst,convhistfamsjm-265,3,
convhistfamsjm-267-0,irejpe-then,convhistfamsjm-267,0,
convhistfamsjm-268-1,yakarama-tell-ipfv,convhistfamsjm-268,1,
convhistfamsjm-268-3,ya-erg,convhistfamsjm-268,3,
ctowaru-1-3,pano-fmr,ctowaru-1,3,
ctowaru-1-4,ya-erg,ctowaru-1,4,
ctowaru-1-6,wejsape-cop-pfv,ctowaru-1,6,
ctowaru-2-0,jotitomo-hoti-pl,ctowaru-2,0,
ctowaru-2-2,waruwarutomo-hoti-pl,ctowaru-2,2,
ctowaru-3-0,tajne-3-pl,ctowaru-3,0,
ctowaru-3-1,yawankatoj-kill-circ-nmlz,ctowaru-3,1,
ctowaru-3-2,yawe-loc,ctowaru-3,2,
ctowaru-3-3,oki-chicha,ctowaru-3,3,
ctowaru-3-4,yamanpejteke-make-plur-pl-imp,ctowaru-3,4,
ctowaru-3-6,wejsaj-cop-pfv,ctowaru-3,6,
ctowaru-3-7,ti-hsy,ctowaru-3,7,
ctowaru-4-0,wurijyan-woman,ctowaru-4,0,
ctowaru-4-1,poye-above,ctowaru-4,1,
ctowaru-4-2,tawara-too,ctowaru-4,2,
ctowaru-4-3,wurijyan-woman,ctowaru-4,3,
ctowaru-4-5,poyeno-above-nmlz,ctowaru-4,5,
ctowaru-5-0,yenepepejteke-send-away-plur-pl-imp,ctowaru-5,0,
ctowaru-5-1,neke-cntr,ctowaru-5,1,
ctowaru-5-2,ne-ints,ctowaru-5,2,
ctowaru-6-0,irejpe-then,ctowaru-6,0,
ctowaru-6-1,ti-hsy,ctowaru-6,1,
ctowaru-6-2,oki-chicha,ctowaru-6,2,
ctowaru-6-3,yamanpejteke-make-plur-pl-imp,ctowaru-6,3,
ctowaru-6-5,taji-foc,ctowaru-6,5,
ctowaru-6-6,kanawa-canoe,ctowaru-6,6,
ctowaru-6-7,yawe-loc,ctowaru-6,7,
ctowaru-7-0,kanawa-canoe,ctowaru-7,0,
ctowaru-7-1,kamprari-big-pert,ctowaru-7,1,
ctowaru-7-3,wanene-aunt,ctowaru-7,3,
ctowaru-7-4,pano-fmr,ctowaru-7,4,
ctowaru-8-0,wurijyantomo-woman-pl,ctowaru-8,0,
ctowaru-8-2,yamanpejteke-make-plur-pl-imp,ctowaru-8,2,
ctowaru-8-3,me-pol,ctowaru-8,3,
ctowaru-8-5,wejsaj-cop-pfv,ctowaru-8,5,
ctowaru-8-10,joti-hoti,ctowaru-8,10,
ctowaru-9-0,imu-3-father,ctowaru-9,0,
ctowaru-9-1,yakere-lk-with,ctowaru-9,1,
ctowaru-10-0,ana-1-3pro,ctowaru-10,0,
ctowaru-10-2,oki-chicha,ctowaru-10,2,
ctowaru-10-3,yamanpejteke-make-plur-pl-imp,ctowaru-10,3,
ctowaru-10-4,me-pol,ctowaru-10,4,
ctowaru-10-6,e-e-yes,ctowaru-10,6,
ctowaru-10-7,ana-1-3pro,ctowaru-10,7,
ctowaru-10-9,oki-chicha,ctowaru-10,9,
ctowaru-10-12,ti-hsy,ctowaru-10,12,
ctowaru-11-0,wa-thus,ctowaru-11,0,
ctowaru-11-1,re-emp,ctowaru-11,1,
ctowaru-11-2,tajne-3-pl,ctowaru-11,2,
ctowaru-11-4,oki-chicha,ctowaru-11,4,
ctowaru-12-0,wa-thus,ctowaru-12,0,
ctowaru-12-1,re-emp,ctowaru-12,1,
ctowaru-12-2,tajne-3-pl,ctowaru-12,2,
ctowaru-12-3,yeni-drink-ipfv,ctowaru-12,3,
ctowaru-12-4,wejsape-cop-pfv,ctowaru-12,4,
ctowaru-13-0,yeni-drink-acnnmlz-1,ctowaru-13,0,
ctowaru-13-1,yawe-loc,ctowaru-13,1,
ctowaru-13-2,re-emp,ctowaru-13,2,
ctowaru-13-3,wejpejsejne-come-plur-pst-pl,ctowaru-13,3,
ctowaru-14-0,irejpe-then,ctowaru-14,0,
ctowaru-14-1,ti-hsy,ctowaru-14,1,
ctowaru-14-2,tajne-3-pl,ctowaru-14,2,
ctowaru-15-0,tajne-3-pl,ctowaru-15,0,
ctowaru-16-0,tewisanton-3pro-pl,ctowaru-16,0,
ctowaru-16-2,wa-thus,ctowaru-16,2,
ctowaru-16-3,re-emp,ctowaru-16,3,
ctowaru-16-4,tajne-3-pl,ctowaru-16,4,
ctowaru-16-8,ma-rst,ctowaru-16,8,
ctowaru-16-9,tajne-3-pl,ctowaru-16,9,
ctowaru-17-1,jotitomo-hoti-pl,ctowaru-17,1,
ctowaru-18-1,jotitomo-hoti-pl,ctowaru-18,1,
ctowaru-19-0,wa-thus,ctowaru-19,0,
ctowaru-19-1,re-emp,ctowaru-19,1,
ctowaru-19-2,imu-3-father,ctowaru-19,2,
ctowaru-19-3,yakere-lk-with,ctowaru-19,3,
ctowaru-19-4,ma-rst,ctowaru-19,4,
ctowaru-19-6,ti-hsy,ctowaru-19,6,
ctowaru-19-8,imu-3-father,ctowaru-19,8,
ctowaru-19-9,wa-thus,ctowaru-19,9,
ctowaru-19-10,re-emp,ctowaru-19,10,
ctowaru-19-11,imukuru-3-child-pert,ctowaru-19,11,
ctowaru-20-0,tewi-3pro,ctowaru-20,0,
ctowaru-20-1,yakere-lk-with,ctowaru-20,1,
ctowaru-21-0,tatemeki-3p-defend-ipfv,ctowaru-21,0,
ctowaru-21-1,peke-about,ctowaru-21,1,
ctowaru-22-1,tatemekija-3p-defend-neg,ctowaru-22,1,
ctowaru-22-3,tewi-3pro,ctowaru-22,3,
ctowaru-22-5,ya-erg,ctowaru-22,5,
ctowaru-22-7,mepojteja-2-want-neg,ctowaru-22,7,
ctowaru-23-0,onono-another,ctowaru-23,0,
ctowaru-23-1,ya-erg,ctowaru-23,1,
ctowaru-23-2,pojte-want-ipfv,ctowaru-23,2,
ctowaru-23-3,ti-hsy,ctowaru-23,3,
ctowaru-23-4,tapeke-say-prog-tr,ctowaru-23,4,
ctowaru-23-5,ma-rst,ctowaru-23,5,
ctowaru-24-1,tewisantomo-3pro-pl,ctowaru-24,1,
ctowaru-26-0,nwa-thus,ctowaru-26,0,
ctowaru-26-1,re-emp,ctowaru-26,1,
ctowaru-26-2,tampasaj-become-angry-abs-nmlz,ctowaru-26,2,
ctowaru-26-3,pe-ess,ctowaru-26,3,
ctowaru-26-4,nwa-thus,ctowaru-26,4,
ctowaru-26-5,re-emp,ctowaru-26,5,
ctowaru-27-1,tajne-3-pl,ctowaru-27,1,
ctowaru-27-2,meki-3-anim-dist,ctowaru-27,2,
ctowaru-27-4,mekisantomo-dist-anim-pl,ctowaru-27,4,
ctowaru-27-5,neke-cntr,ctowaru-27,5,
ctowaru-27-6,ne-ints,ctowaru-27,6,
ctowaru-27-10,pano-fmr,ctowaru-27,10,
ctowaru-28-1,wa-thus,ctowaru-28,1,
ctowaru-28-2,re-emp,ctowaru-28,2,
ctowaru-28-3,kojpaye-at-night,ctowaru-28,3,
ctowaru-28-4,tajne-3-pl,ctowaru-28,4,
ctowaru-28-5,yeni-drink-ipfv-1,ctowaru-28,5,
ctowaru-28-6,wejsape-cop-pfv,ctowaru-28,6,
ctowaru-29-0,tewisantomo-3pro-pl,ctowaru-29,0,
ctowaru-30-1,mekisantomo-dist-anim-pl,ctowaru-30,1,
ctowaru-30-3,ejne-1-2pro,ctowaru-30,3,
ctowaru-30-4,yakereti-lk-relative-pert-1,ctowaru-30,4,
ctowaru-31-0,mekisantomo-dist-anim-pl,ctowaru-31,0,
ctowaru-31-1,neke-cntr,ctowaru-31,1,
ctowaru-31-2,n-ints,ctowaru-31,2,
ctowaru-31-3,ti-hsy,ctowaru-31,3,
ctowaru-31-4,jotitomo-hoti-pl,ctowaru-31,4,
ctowaru-31-5,taki-cnfrm,ctowaru-31,5,
ctowaru-31-6,tajne-3-pl,ctowaru-31,6,
ctowaru-31-7,yenija-drink-neg-1,ctowaru-31,7,
ctowaru-31-9,ti-hsy,ctowaru-31,9,
ctowaru-31-10,tapeke-say-prog-tr,ctowaru-31,10,
ctowaru-32-0,wa-thus,ctowaru-32,0,
ctowaru-32-1,re-emp,ctowaru-32,1,
ctowaru-32-2,tewisantomo-3pro-pl,ctowaru-32,2,
ctowaru-32-3,tinawe-3-have,ctowaru-32,3,
ctowaru-33-0,wa-thus,ctowaru-33,0,
ctowaru-33-1,re-emp,ctowaru-33,1,
ctowaru-33-4,tajne-3-pl,ctowaru-33,4,
ctowaru-33-5,wepejsejne-kill-plur-pst-pl,ctowaru-33,5,
ctowaru-33-6,tajne-3-pl,ctowaru-33,6,
ctowaru-33-7,sa-eval,ctowaru-33,7,
ctowaru-33-8,ka-all,ctowaru-33,8,
ctowaru-33-9,sa-eval,ctowaru-33,9,
ctowaru-33-10,ka-all,ctowaru-33,10,
ctowaru-33-11,sa-eval,ctowaru-33,11,
ctowaru-33-12,ka-all,ctowaru-33,12,
ctowaru-34-0,winijtane-sleep-cncs,ctowaru-34,0,
ctowaru-35-0,enijpete-one,ctowaru-35,0,
ctowaru-35-1,re-emp,ctowaru-35,1,
ctowaru-35-2,yapijtomo-old,ctowaru-35,2,
ctowaru-35-3,ma-rst,ctowaru-35,3,
ctowaru-35-4,tajne-3-pl,ctowaru-35,4,
ctowaru-35-5,ejne-1-2pro,ctowaru-35,5,
ctowaru-35-6,wesare-kill-imn,ctowaru-35,6,
ctowaru-36-0,tajne-3-pl,ctowaru-36,0,
ctowaru-36-1,ma-rst,ctowaru-36,1,
ctowaru-36-2,ana-1-3pro,ctowaru-36,2,
ctowaru-36-3,wesare-kill-imn,ctowaru-36,3,
ctowaru-36-5,ti-hsy,ctowaru-36,5,
ctowaru-36-6,waraijto-husband,ctowaru-36,6,
ctowaru-37-0,kwase-how,ctowaru-37,0,
ctowaru-37-1,ejne-1-2pro,ctowaru-37,1,
ctowaru-37-4,memone-2-vagina-pert,ctowaru-37,4,
ctowaru-37-5,tuke-give-imp,ctowaru-37,5,
ctowaru-37-6,ta-say-ipfv,ctowaru-37,6,
ctowaru-37-7,ti-hsy,ctowaru-37,7,
ctowaru-37-8,ta-like,ctowaru-37,8,
ctowaru-38-0,tajne-3-pl,ctowaru-38,0,
ctowaru-38-2,ana-1-3pro,ctowaru-38,2,
ctowaru-38-4,kwase-how,ctowaru-38,4,
ctowaru-38-6,ta-say-ipfv,ctowaru-38,6,
ctowaru-38-7,ti-hsy,ctowaru-38,7,
ctowaru-38-8,ta-like,ctowaru-38,8,
ctowaru-39-0,ejne-1-2pro,ctowaru-39,0,
ctowaru-39-2,neke-cntr,ctowaru-39,2,
ctowaru-39-3,ne-ints,ctowaru-39,3,
ctowaru-39-4,kwase-how,ctowaru-39,4,
ctowaru-39-5,turu-give-ipfv,ctowaru-39,5,
ctowaru-39-7,wejsaj-cop-pfv,ctowaru-39,7,
ctowaru-39-8,ti-hsy,ctowaru-39,8,
ctowaru-40-0,tewi-3pro,ctowaru-40,0,
ctowaru-41-1,wurijyamo-woman,ctowaru-41,1,
ctowaru-42-0,tajne-3-pl,ctowaru-42,0,
ctowaru-42-1,ejne-1-2pro,ctowaru-42,1,
ctowaru-42-3,neke-cntr,ctowaru-42,3,
ctowaru-42-4,ne-ints,ctowaru-42,4,
ctowaru-42-5,ta-say-ipfv,ctowaru-42,5,
ctowaru-42-6,ti-hsy,ctowaru-42,6,
ctowaru-42-7,ta-like,ctowaru-42,7,
ctowaru-42-8,ejne-1-2pro,ctowaru-42,8,
ctowaru-42-9,yawankasare-kill-imn,ctowaru-42,9,
ctowaru-43-1,kwa-how,ctowaru-43,1,
ctowaru-44-0,tajne-3-pl,ctowaru-44,0,
ctowaru-47-0,nwa-thus,ctowaru-47,0,
ctowaru-47-1,re-emp,ctowaru-47,1,
ctowaru-47-2,winijtane-sleep-cncs,ctowaru-47,2,
ctowaru-47-3,ma-rst,ctowaru-47,3,
ctowaru-47-4,taki-cnfrm,ctowaru-47,4,
ctowaru-47-5,yawankapejsejne-kill-plur-pst-pl,ctowaru-47,5,
ctowaru-48-0,tajne-3-pl,ctowaru-48,0,
ctowaru-48-1,wepejsejne-kill-plur-pst-pl,ctowaru-48,1,
ctowaru-48-2,tajne-3-pl,ctowaru-48,2,
ctowaru-48-3,yaketepejsejne-cut-plur-pst-pl,ctowaru-48,3,
ctowaru-48-4,tawara-too,ctowaru-48,4,
ctowaru-48-5,ma-rst,ctowaru-48,5,
ctowaru-48-6,ti-hsy,ctowaru-48,6,
ctowaru-49-0,awata-surp,ctowaru-49,0,
ctowaru-49-1,aniki-who,ctowaru-49,1,
ctowaru-49-2,ne-ints,ctowaru-49,2,
ctowaru-49-3,wurijyamo-woman,ctowaru-49,3,
ctowaru-49-4,tewi-3pro,ctowaru-49,4,
ctowaru-49-7,pano-fmr,ctowaru-49,7,
ctowaru-49-9,tewenke-3-ignorant,ctowaru-49,9,
ctowaru-49-10,jra-neg,ctowaru-49,10,
ctowaru-50-0,wurijyamo-woman,ctowaru-50,0,
ctowaru-50-1,enijpete-one,ctowaru-50,1,
ctowaru-50-2,re-emp,ctowaru-50,2,
ctowaru-50-3,ma-rst,ctowaru-50,3,
ctowaru-50-4,tawara-too,ctowaru-50,4,
ctowaru-50-5,taji-foc,ctowaru-50,5,
ctowaru-51-0,wa-thus,ctowaru-51,0,
ctowaru-51-1,re-emp,ctowaru-51,1,
ctowaru-51-2,tajne-3-pl,ctowaru-51,2,
ctowaru-51-4,wa-thus,ctowaru-51,4,
ctowaru-51-5,re-emp,ctowaru-51,5,
ctowaru-51-6,tanai-3p-do-ipfv,ctowaru-51,6,
ctowaru-51-7,yawe-loc,ctowaru-51,7,
ctowaru-51-9,tajne-3-pl,ctowaru-51,9,
ctowaru-51-11,taperi-3-arm-wing-pert,ctowaru-51,11,
ctowaru-51-12,ta-say-ipfv,ctowaru-51,12,
ctowaru-51-13,wire-1pro,ctowaru-51,13,
ctowaru-51-14,ya-erg,ctowaru-51,14,
ctowaru-52-0,taperi-3-arm-wing-pert,ctowaru-52,0,
ctowaru-53-0,wa-thus,ctowaru-53,0,
ctowaru-53-1,re-emp,ctowaru-53,1,
ctowaru-53-4,yaka-all,ctowaru-53,4,
ctowaru-54-0,tawara-too,ctowaru-54,0,
ctowaru-54-3,ma-rst,ctowaru-54,3,
ctowaru-54-5,wejsape-cop-pfv,ctowaru-54,5,
ctowaru-55-0,tajne-3-pl,ctowaru-55,0,
ctowaru-55-2,en-prox-inan,ctowaru-55,2,
ctowaru-55-3,waraij-like,ctowaru-55,3,
ctowaru-55-6,inchaj-see-abs-nmlz,ctowaru-55,6,
ctowaru-56-1,peke-about,ctowaru-56,1,
ctowaru-58-0,nwa-thus,ctowaru-58,0,
ctowaru-58-1,re-emp,ctowaru-58,1,
ctowaru-58-3,entonokontomo-from-here-pl,ctowaru-58,3,
ctowaru-59-0,tajne-3-pl,ctowaru-59,0,
ctowaru-59-1,yanikipeke-call-prog-tr,ctowaru-59,1,
ctowaru-59-2,pirare-neg-exist,ctowaru-59,2,
ctowaru-60-1,ekejna-where-nmlz,ctowaru-60,1,
ctowaru-60-2,ijtepejsejne-3-go-plur-pst-pl,ctowaru-60,2,
ctowaru-60-4,ti-hsy,ctowaru-60,4,
ctowaru-61-4,inchaj-see-abs-nmlz,ctowaru-61,4,
ctowaru-61-7,re-emp,ctowaru-61,7,
ctowaru-62-0,tawara-too,ctowaru-62,0,
ctowaru-62-1,wa-thus,ctowaru-62,1,
ctowaru-62-2,re-emp,ctowaru-62,2,
ctowaru-62-4,pano-fmr,ctowaru-62,4,
ctowaru-62-6,pano-fmr,ctowaru-62,6,
ctowaru-63-0,tajne-3-pl,ctowaru-63,0,
ctowaru-63-1,yanikipeke-call-prog-tr,ctowaru-63,1,
ctowaru-63-2,sukuri-silently,ctowaru-63,2,
ctowaru-63-3,wa-thus,ctowaru-63,3,
ctowaru-63-4,re-emp,ctowaru-63,4,
ctowaru-63-5,tawe-3p-kill-ipfv,ctowaru-63,5,
ctowaru-64-0,pirare-neg-exist,ctowaru-64,0,
ctowaru-64-2,tajne-3-pl,ctowaru-64,2,
ctowaru-65-0,tawara-too,ctowaru-65,0,
ctowaru-65-2,tapeke-say-prog-tr,ctowaru-65,2,
ctowaru-65-5,ti-hsy,ctowaru-65,5,
ctowaru-65-6,wejsaj-cop-pfv,ctowaru-65,6,
ctowaru-66-1,ka-q,ctowaru-66,1,
ctowaru-66-2,mokontomo-2pl-pro,ctowaru-66,2,
ctowaru-67-1,tajne-3-pl,ctowaru-67,1,
ctowaru-67-2,ana-1-3pro,ctowaru-67,2,
ctowaru-67-3,yawankase-kill-pst,ctowaru-67,3,
ctowaru-67-4,tajne-3-pl,ctowaru-67,4,
ctowaru-67-5,ya-erg,ctowaru-67,5,
ctowaru-68-1,peke-about,ctowaru-68,1,
ctowaru-68-2,kanawa-canoe,ctowaru-68,2,
ctowaru-68-3,yawono-loc-nmlz,ctowaru-68,3,
ctowaru-68-4,wire-1pro,ctowaru-68,4,
ctowaru-68-6,wejsaj-cop-pfv,ctowaru-68,6,
ctowaru-69-0,ire-3ana-inan,ctowaru-69,0,
ctowaru-69-2,tajne-3-pl,ctowaru-69,2,
ctowaru-70-1,wurijyamo-woman,ctowaru-70,1,
ctowaru-71-0,tajne-3-pl,ctowaru-71,0,
ctowaru-71-2,re-emp,ctowaru-71,2,
ctowaru-71-3,ijtese-3-go-pst,ctowaru-71,3,
ctowaru-71-4,tewisantomojpe-3pro-pl-pst,ctowaru-71,4,
ctowaru-72-0,waruwarutomojne-hoti-pl-pl,ctowaru-72,0,
ctowaru-73-0,ekejna-where-nmlz,ctowaru-73,0,
ctowaru-73-1,neke-cntr,ctowaru-73,1,
ctowaru-73-2,ne-ints,ctowaru-73,2,
ctowaru-74-0,eke-which,ctowaru-74,0,
ctowaru-74-1,yipi-mountain,ctowaru-74,1,
ctowaru-74-4,ijtepejsejne-3-go-plur-pst-pl,ctowaru-74,4,
ctowaru-74-5,tajne-3-pl,ctowaru-74,5,
ctowaru-74-7,ti-hsy,ctowaru-74,7,
ctowaru-74-8,tajne-3-pl,ctowaru-74,8,
ctowaru-74-11,re-emp,ctowaru-74,11,
ctowaru-75-1,ti-hsy,ctowaru-75,1,
ctowaru-76-0,tajne-3-pl,ctowaru-76,0,
