ID,Wordform_ID,Morph_ID,Index,Gloss_ID
semo-cry-acnnmlz-1,semo-cry-acnnmlz,rinmlz-zero,1,acnnmlz
yamiri-pick-up-ipfv-0,yamiri-pick-up-ipfv,yami-pick-up,0,pick-up
yamiri-pick-up-ipfv-1,yamiri-pick-up-ipfv,ri-ri,1,ipfv
oki-chicha-0,oki-chicha,oki-chicha,0,chicha
tareri-3-leaf-pert-0,tareri-3-leaf-pert,it3,0,3
tareri-3-leaf-pert-1,tareri-3-leaf-pert,are-leaf,1,leaf
tareri-3-leaf-pert-2,tareri-3-leaf-pert,ripert,2,pert
yareri-lk-leaf-pert-0,yareri-lk-leaf-pert,ylk,0,lk
yareri-lk-leaf-pert-1,yareri-lk-leaf-pert,are-leaf,1,leaf
yareri-lk-leaf-pert-2,yareri-lk-leaf-pert,ripert,2,pert
yenipeke-drink-prog-tr-2-0,yenipeke-drink-prog-tr-2,yeni-drink,0,drink
yenipeke-drink-prog-tr-2-1,yenipeke-drink-prog-tr-2,pekeprog,1,"prog,tr"
senka-finish-acnnmlz-1,senka-finish-acnnmlz,rinmlz-zero,1,acnnmlz
yare-lk-leaf-pert-0,yare-lk-leaf-pert,ylk,0,lk
yare-lk-leaf-pert-1,yare-lk-leaf-pert,are-leaf,1,leaf
yare-lk-leaf-pert-2,yare-lk-leaf-pert,rupert-zero,2,pert
yamii-pick-up-hort-0,yamii-pick-up-hort,yami-pick-up,0,pick-up
yamii-pick-up-hort-1,yamii-pick-up-hort,ihort,1,hort
yamipeke-pick-up-prog-tr-0,yamipeke-pick-up-prog-tr,yami-pick-up,0,pick-up
yamipeke-pick-up-prog-tr-1,yamipeke-pick-up-prog-tr,pekeprog,1,"prog,tr"
yawaranatomo-yawarana-pl-0,yawaranatomo-yawarana-pl,yawarana-yawarana,0,yawarana
yawaranatomo-yawarana-pl-1,yawaranatomo-yawarana-pl,tomopl,1,pl
nwajtenepeke-dance-prog-intr-0,nwajtenepeke-dance-prog-intr,nwajte-dance,0,dance
nwajtenepeke-dance-prog-intr-1,nwajtenepeke-dance-prog-intr,nepeke,1,"prog,intr"
yeniri-drink-ipfv-0,yeniri-drink-ipfv,yeni-drink,0,drink
yeniri-drink-ipfv-1,yeniri-drink-ipfv,ri,1,ipfv
kanawa-canoe-0,kanawa-canoe,kanawa-canoe,0,canoe
tayeniri-3p-drink-ipfv-0,tayeniri-3p-drink-ipfv,ta-3,0,3p
tayeniri-3p-drink-ipfv-1,tayeniri-3p-drink-ipfv,yeni-drink,1,drink
tayeniri-3p-drink-ipfv-2,tayeniri-3p-drink-ipfv,ri,2,ipfv
tatapari-3p-beat-ipfv-0,tatapari-3p-beat-ipfv,ta-3,0,3p
tatapari-3p-beat-ipfv-1,tatapari-3p-beat-ipfv,tapa-beat,1,beat
tatapari-3p-beat-ipfv-2,tatapari-3p-beat-ipfv,ri,2,ipfv
entono-from-here-0,entono-from-here,entono-from-here,0,from-here
chijpe-cop-pst-acnnmlz-0,chijpe-cop-pst-acnnmlz,chi-cop,0,cop
chijpe-cop-pst-acnnmlz-1,chijpe-cop-pst-acnnmlz,jpenmlz,1,"pst,acnnmlz"
chijpekontomo-cop-pst-pl-0,chijpekontomo-cop-pst-pl,chi-cop,0,cop
chijpekontomo-cop-pst-pl-1,chijpekontomo-cop-pst-pl,jpepst1,1,pst
chijpekontomo-cop-pst-pl-2,chijpekontomo-cop-pst-pl,kontomopl,2,pl
yapijtontom-old-pl-0,yapijtontom-old-pl,yapijton-old,0,old
yapijtontom-old-pl-1,yapijtontom-old-pl,tompl,1,pl
mujnajteja-bury-neg-1,mujnajteja-bury-neg,janeg,1,neg
tamu-3-ripeness-pert-0,tamu-3-ripeness-pert,it3,0,3
tamu-3-ripeness-pert-1,tamu-3-ripeness-pert,amu-ripeness,1,ripeness
tamu-3-ripeness-pert-2,tamu-3-ripeness-pert,rupert-zero,2,pert
peri-palm-sp-pert-0,peri-palm-sp-pert,pe-palm-sp,0,"palm,sp"
peri-palm-sp-pert-1,peri-palm-sp-pert,ripert,1,pert
mujnajtejrama-bury-proh-1,mujnajtejrama-bury-proh,jramaproh,1,proh
yajno-brother-in-law-man-0,yajno-brother-in-law-man,yajno-brother-in-law-man,0,brother-in-law-man
ike-put-imp-0,ike-put-imp,i-put,0,put
ike-put-imp-1,ike-put-imp,keimp,1,imp
tarojpe-say-pst-acnnmlz-0,tarojpe-say-pst-acnnmlz,taro-say,0,say
tarojpe-say-pst-acnnmlz-1,tarojpe-say-pst-acnnmlz,jpenmlz,1,"pst,acnnmlz"
kawe-high-0,kawe-high,kawe-high,0,high
wajto-fire-0,wajto-fire,wajto-fire,0,fire
wati-burn-acnnmlz-0,wati-burn-acnnmlz,wati-burn,0,burn
wati-burn-acnnmlz-1,wati-burn-acnnmlz,rinmlz-zero,1,acnnmlz
yampejse-pick-up-plur-pst-0,yampejse-pick-up-plur-pst,yam-pick-up,0,pick-up
yampejse-pick-up-plur-pst-1,yampejse-pick-up-plur-pst,plur2,1,plur
yampejse-pick-up-plur-pst-2,yampejse-pick-up-plur-pst,sepst,2,pst
tene-go-inf-0,tene-go-inf,te-go,0,go
tene-go-inf-1,tene-go-inf,neinf,1,inf
apo-later-0,apo-later,apo-later,0,later
yasukari-lk-sugar-pert-0,yasukari-lk-sugar-pert,ylk,0,lk
yasukari-lk-sugar-pert-1,yasukari-lk-sugar-pert,asuka-sugar,1,sugar
yasukari-lk-sugar-pert-2,yasukari-lk-sugar-pert,ripert,2,pert
yakai-dig-out-hort-0,yakai-dig-out-hort,yaka-dig-out,0,dig-out
yakai-dig-out-hort-1,yakai-dig-out-hort,ihort,1,hort
yamansem-make-ptcp-nmlz-0,yamansem-make-ptcp-nmlz,yaman-make,0,make
yamansem-make-ptcp-nmlz-1,yamansem-make-ptcp-nmlz,septcp,1,ptcp
yamansem-make-ptcp-nmlz-2,yamansem-make-ptcp-nmlz,mnmlz,2,nmlz
esene-see-self-acnnmlz-1,esene-see-self-acnnmlz,rinmlz-zero,1,acnnmlz
yawarana-yawarana-0,yawarana-yawarana,yawarana-yawarana,0,yawarana
sene-see-self-acnnmlz-1,sene-see-self-acnnmlz,rinmlz-zero,1,acnnmlz
yatane-adolescent-0,yatane-adolescent,yatane-adolescent,0,adolescent
tenuru-3-eye-pert-0,tenuru-3-eye-pert,it3,0,3
tenuru-3-eye-pert-1,tenuru-3-eye-pert,enu-eye,1,eye
tenuru-3-eye-pert-2,tenuru-3-eye-pert,rupert,2,pert
warotata-work-motimp-0,warotata-work-motimp,warota-work,0,work
warotata-work-motimp-1,warotata-work-motimp,tamotimp,1,motimp
rokotapetiri-become-crazy-plur-ipfv-1,rokotapetiri-become-crazy-plur-ipfv,plur1,1,plur
rokotapetiri-become-crazy-plur-ipfv-2,rokotapetiri-become-crazy-plur-ipfv,ri,2,ipfv
tenukontomo-3-eye-pert-pl-0,tenukontomo-3-eye-pert-pl,it3,0,3
tenukontomo-3-eye-pert-pl-1,tenukontomo-3-eye-pert-pl,enu-eye,1,eye
tenukontomo-3-eye-pert-pl-2,tenukontomo-3-eye-pert-pl,rupert-zero,2,pert
tenukontomo-3-eye-pert-pl-3,tenukontomo-3-eye-pert-pl,kontomopl,3,pl
tenu-3-eye-pert-0,tenu-3-eye-pert,it3,0,3
tenu-3-eye-pert-1,tenu-3-eye-pert,enu-eye,1,eye
tenu-3-eye-pert-2,tenu-3-eye-pert,rupert-zero,2,pert
uchija-1-cop-neg-0,uchija-1-cop-neg,u1,0,1
uchija-1-cop-neg-1,uchija-1-cop-neg,chi-cop,1,cop
uchija-1-cop-neg-2,uchija-1-cop-neg,janeg,2,neg
iyajtepe-before-0,iyajtepe-before,iyajtepe-before,0,before
uchijpe-1-cop-pst-0,uchijpe-1-cop-pst,u1,0,1
uchijpe-1-cop-pst-1,uchijpe-1-cop-pst,chi-cop,1,cop
uchijpe-1-cop-pst-2,uchijpe-1-cop-pst,jpepst1,2,pst
umukuton-1-child-pert-pl-0,umukuton-1-child-pert-pl,u1,0,1
umukuton-1-child-pert-pl-1,umukuton-1-child-pert-pl,muku-child,1,child
umukuton-1-child-pert-pl-2,umukuton-1-child-pert-pl,rupert-zero,2,pert
umukuton-1-child-pert-pl-3,umukuton-1-child-pert-pl,tonpl,3,pl
tepetiri-go-plur-ipfv-1,tepetiri-go-plur-ipfv,ri,1,ipfv
patakajpe-take-out-pst-acnnmlz-1,patakajpe-take-out-pst-acnnmlz,jpenmlz,1,"pst,acnnmlz"
yenepeke-eat-meat-prog-tr-0,yenepeke-eat-meat-prog-tr,yene-eat-meat,0,eat-meat
yenepeke-eat-meat-prog-tr-1,yenepeke-eat-meat-prog-tr,pekeprog,1,"prog,tr"
uyeremari-1-feed-ipfv-0,uyeremari-1-feed-ipfv,u1,0,1
uyeremari-1-feed-ipfv-2,uyeremari-1-feed-ipfv,ri,2,ipfv
wajpejnepeke-burn-plur-prog-intr-0,wajpejnepeke-burn-plur-prog-intr,waj-burn,0,burn
wajpejnepeke-burn-plur-prog-intr-1,wajpejnepeke-burn-plur-prog-intr,plur2,1,plur
wajpejnepeke-burn-plur-prog-intr-2,wajpejnepeke-burn-plur-prog-intr,nepeke,2,"prog,intr"
punu-flesh-0,punu-flesh,punu-flesh,0,flesh
senkasem-finish-ptcp-nmlz-1,senkasem-finish-ptcp-nmlz,septcp,1,ptcp
senkasem-finish-ptcp-nmlz-2,senkasem-finish-ptcp-nmlz,mnmlz,2,nmlz
chipiyu-fungus-sp-0,chipiyu-fungus-sp,chipiyu-fungus-sp,0,"fungus,sp"
waimuja-speak-neg-0,waimuja-speak-neg,waimu-speak,0,speak
waimuja-speak-neg-1,waimuja-speak-neg,janeg,1,neg
nepiri-bring-ipfv-0,nepiri-bring-ipfv,nepi-bring,0,bring
nepiri-bring-ipfv-1,nepiri-bring-ipfv,ri-ri,1,ipfv
tari-say-acnnmlz-0,tari-say-acnnmlz,ta-say,0,say
tari-say-acnnmlz-1,tari-say-acnnmlz,rinmlz,1,acnnmlz
umuku-1-child-pert-0,umuku-1-child-pert,u1,0,1
umuku-1-child-pert-1,umuku-1-child-pert,muku-child,1,child
umuku-1-child-pert-2,umuku-1-child-pert,rupert-zero,2,pert
yeke-tooth-prop-0,yeke-tooth-prop,ye-tooth-1,0,tooth
yeke-tooth-prop-1,yeke-tooth-prop,keprop,1,prop
menai-2-do-ipfv-0,menai-2-do-ipfv,me2,0,2
menai-2-do-ipfv-1,menai-2-do-ipfv,nai-do,1,do
menai-2-do-ipfv-2,menai-2-do-ipfv,ri-zero,2,ipfv
waimujrama-speak-proh-0,waimujrama-speak-proh,waimu-speak,0,speak
waimujrama-speak-proh-1,waimujrama-speak-proh,jramaproh,1,proh
mewaimuru-2-speak-ipfv-0,mewaimuru-2-speak-ipfv,me2,0,2
mewaimuru-2-speak-ipfv-1,mewaimuru-2-speak-ipfv,waimu-speak,1,speak
mewaimuru-2-speak-ipfv-2,mewaimuru-2-speak-ipfv,ri-ru,2,ipfv
tepo-3-loc-0,tepo-3-loc,te-3,0,3
tepo-3-loc-1,tepo-3-loc,po-loc,1,loc
kune-cook-ipfv-0,kune-cook-ipfv,kune-cook,0,cook
kune-cook-ipfv-1,kune-cook-ipfv,ri-zero,1,ipfv
moroni-pain-0,moroni-pain,moroni-pain,0,pain
uyu-1-lk-starchy-food-pert-0,uyu-1-lk-starchy-food-pert,u1,0,1
uyu-1-lk-starchy-food-pert-1,uyu-1-lk-starchy-food-pert,ylk,1,lk
uyu-1-lk-starchy-food-pert-2,uyu-1-lk-starchy-food-pert,u-starchy-food,2,starchy-food
uyu-1-lk-starchy-food-pert-3,uyu-1-lk-starchy-food-pert,rupert-zero,3,pert
tapojtepori-3p-want-des-ipfv-0,tapojtepori-3p-want-des-ipfv,ta-3,0,3p
tapojtepori-3p-want-des-ipfv-1,tapojtepori-3p-want-des-ipfv,pojte-want,1,want
tapojtepori-3p-want-des-ipfv-2,tapojtepori-3p-want-des-ipfv,podes,2,des
tapojtepori-3p-want-des-ipfv-3,tapojtepori-3p-want-des-ipfv,ri,3,ipfv
pakara-basket-0,pakara-basket,pakara-basket,0,basket
pikapeke-peel-prog-tr-0,pikapeke-peel-prog-tr,pika-peel,0,peel
pikapeke-peel-prog-tr-1,pikapeke-peel-prog-tr,pekeprog,1,"prog,tr"
wenkepiri-forget-ipfv-0,wenkepiri-forget-ipfv,wenkepi-forget-1,0,forget
wenkepiri-forget-ipfv-1,wenkepiri-forget-ipfv,ri-ri,1,ipfv
warotasemi-work-ptcp-nmlz-0,warotasemi-work-ptcp-nmlz,warota-work,0,work
warotasemi-work-ptcp-nmlz-1,warotasemi-work-ptcp-nmlz,septcp,1,ptcp
warotasemi-work-ptcp-nmlz-2,warotasemi-work-ptcp-nmlz,minmlz,2,nmlz
yawakija-grate-neg-0,yawakija-grate-neg,yawaki-grate,0,grate
yawakija-grate-neg-1,yawakija-grate-neg,janeg,1,neg
yamaneja-make-neg-0,yamaneja-make-neg,yamane-make,0,make
yamaneja-make-neg-1,yamaneja-make-neg,janeg,1,neg
najmoton-grandmother-pl-0,najmoton-grandmother-pl,najmo-grandmother,0,grandmother
najmoton-grandmother-pl-1,najmoton-grandmother-pl,tonpl,1,pl
sawankuitojpano-die-fut-concl-0,sawankuitojpano-die-fut-concl,sawankui-die,0,die
sawankuitojpano-die-fut-concl-1,sawankuitojpano-die-fut-concl,tojpanofut,1,"fut,concl"
warota-work-acnnmlz-0,warota-work-acnnmlz,warota-work,0,work
warota-work-acnnmlz-1,warota-work-acnnmlz,rinmlz-zero,1,acnnmlz
tarojpe-say-pst-0,tarojpe-say-pst,taro-say,0,say
tarojpe-say-pst-1,tarojpe-say-pst,jpepst1,1,pst
warotapeke-work-prog-tr-0,warotapeke-work-prog-tr,warota-work,0,work
warotapeke-work-prog-tr-1,warotapeke-work-prog-tr,pekeprog,1,"prog,tr"
sereri-bitter-manioc-pert-0,sereri-bitter-manioc-pert,sere-bitter-manioc,0,bitter-manioc
sereri-bitter-manioc-pert-1,sereri-bitter-manioc-pert,ripert,1,pert
i-put-acnnmlz-0,i-put-acnnmlz,i-put,0,put
i-put-acnnmlz-1,i-put-acnnmlz,rinmlz-zero,1,acnnmlz
terepun-3-sick-pert-0,terepun-3-sick-pert,it3,0,3
terepun-3-sick-pert-1,terepun-3-sick-pert,erepun-sick,1,sick
terepun-3-sick-pert-2,terepun-3-sick-pert,rupert-zero,2,pert
emo-2-father-0,emo-2-father,e2,0,2
emo-2-father-1,emo-2-father,imifather-2b,1,father
naijtopo-do-circ-nmlz-0,naijtopo-do-circ-nmlz,naij-do,0,do
naijtopo-do-circ-nmlz-1,naijtopo-do-circ-nmlz,toponmlz,1,"circ,nmlz"
warotane-work-inf-0,warotane-work-inf,warota-work,0,work
warotane-work-inf-1,warotane-work-inf,neinf,1,inf
senkapetijpe-finish-plur-pst-1,senkapetijpe-finish-plur-pst,plur1,1,plur
senkapetijpe-finish-plur-pst-2,senkapetijpe-finish-plur-pst,jpepst1,2,pst
najmotom-grandmother-pl-0,najmotom-grandmother-pl,najmo-grandmother,0,grandmother
najmotom-grandmother-pl-1,najmotom-grandmother-pl,tompl,1,pl
warotakem-work-acnnmlz-prop-nmlz-0,warotakem-work-acnnmlz-prop-nmlz,warota-work,0,work
warotakem-work-acnnmlz-prop-nmlz-1,warotakem-work-acnnmlz-prop-nmlz,rinmlz-zero,1,acnnmlz
warotakem-work-acnnmlz-prop-nmlz-2,warotakem-work-acnnmlz-prop-nmlz,keprop,2,prop
warotakem-work-acnnmlz-prop-nmlz-3,warotakem-work-acnnmlz-prop-nmlz,mnmlz,3,nmlz
sempinuku-close-eyes-acnnmlz-0,sempinuku-close-eyes-acnnmlz,sempinuku-close-eyes,0,close-eyes
sempinuku-close-eyes-acnnmlz-1,sempinuku-close-eyes-acnnmlz,rinmlz-zero,1,acnnmlz
maketon-mom-pl-0,maketon-mom-pl,make-mom,0,mom
maketon-mom-pl-1,maketon-mom-pl,tonpl,1,pl
senkapejse-finish-plur-pst-1,senkapejse-finish-plur-pst,plur2,1,plur
senkapejse-finish-plur-pst-2,senkapejse-finish-plur-pst,sepst,2,pst
papatom-father-pl-0,papatom-father-pl,papa-father,0,father
papatom-father-pl-1,papatom-father-pl,tompl,1,pl
najpitom-grandfather-pl-0,najpitom-grandfather-pl,najpi-grandfather,0,grandfather
najpitom-grandfather-pl-1,najpitom-grandfather-pl,tompl,1,pl
werewere-mosquito-sp-0,werewere-mosquito-sp,werewere-mosquito-sp,0,mosquito-sp
semaja-die-neg-0,semaja-die-neg,sema-die,0,die
semaja-die-neg-1,semaja-die-neg,janeg,1,neg
ketaja-stink-neg-0,ketaja-stink-neg,keta-stink,0,stink
ketaja-stink-neg-1,ketaja-stink-neg,janeg,1,neg
tajtojpano-say-fut-concl-0,tajtojpano-say-fut-concl,taj-say,0,say
tajtojpano-say-fut-concl-1,tajtojpano-say-fut-concl,tojpanofut,1,"fut,concl"
watiri-burn-ipfv-0,watiri-burn-ipfv,wati-burn,0,burn
watiri-burn-ipfv-1,watiri-burn-ipfv,ri-ri,1,ipfv
nwapeke-glute-about-0,nwapeke-glute-about,nwa-glute,0,glute
nwapeke-glute-about-1,nwapeke-glute-about,peke-about,1,about
yeniri-drink-ipfv-1-0,yeniri-drink-ipfv-1,yeni-drink-2,0,drink
yeniri-drink-ipfv-1-1,yeniri-drink-ipfv-1,ri-ri,1,ipfv
ijmojkapeke-cook-prog-tr-0,ijmojkapeke-cook-prog-tr,ijmojka-cook,0,cook
ijmojkapeke-cook-prog-tr-1,ijmojkapeke-cook-prog-tr,pekeprog,1,"prog,tr"
wajsaj-burn-abs-nmlz-0,wajsaj-burn-abs-nmlz,waj-burn,0,burn
wajsaj-burn-abs-nmlz-1,wajsaj-burn-abs-nmlz,sajnmlz,1,"abs,nmlz"
ijmojkasemi-cook-ptcp-nmlz-0,ijmojkasemi-cook-ptcp-nmlz,ijmojka-cook,0,cook
ijmojkasemi-cook-ptcp-nmlz-1,ijmojkasemi-cook-ptcp-nmlz,septcp,1,ptcp
ijmojkasemi-cook-ptcp-nmlz-2,ijmojkasemi-cook-ptcp-nmlz,minmlz,2,nmlz
ijmojkasem-cook-ptcp-nmlz-0,ijmojkasem-cook-ptcp-nmlz,ijmojka-cook,0,cook
ijmojkasem-cook-ptcp-nmlz-1,ijmojkasem-cook-ptcp-nmlz,septcp,1,ptcp
ijmojkasem-cook-ptcp-nmlz-2,ijmojkasem-cook-ptcp-nmlz,mnmlz,2,nmlz
ijmojka-cook-acnnmlz-0,ijmojka-cook-acnnmlz,ijmojka-cook,0,cook
ijmojka-cook-acnnmlz-1,ijmojka-cook-acnnmlz,rinmlz-zero,1,acnnmlz
ya-ratom-grandchild-pl-0,ya-ratom-grandchild-pl,ya-ra-grandchild,0,grandchild
ya-ratom-grandchild-pl-1,ya-ratom-grandchild-pl,tompl,1,pl
wurijyantomo-woman-pl-0,wurijyantomo-woman-pl,wurijyan-woman,0,woman
wurijyantomo-woman-pl-1,wurijyantomo-woman-pl,tomopl,1,pl
ya-ratomojne-grandchild-pl-pl-0,ya-ratomojne-grandchild-pl-pl,ya-ra-grandchild,0,grandchild
ya-ratomojne-grandchild-pl-pl-1,ya-ratomojne-grandchild-pl-pl,tomopl,1,pl
ya-ratomojne-grandchild-pl-pl-2,ya-ratomojne-grandchild-pl-pl,jnepl1,2,pl
wepijpekonton-come-pst-pl-0,wepijpekonton-come-pst-pl,wepi-come,0,come
wepijpekonton-come-pst-pl-1,wepijpekonton-come-pst-pl,jpepst1,1,pst
wepijpekonton-come-pst-pl-2,wepijpekonton-come-pst-pl,kontonpl,2,pl
minteno-there-loc-nmlz-0,minteno-there-loc-nmlz,minte-there-loc,0,"there,loc"
minteno-there-loc-nmlz-1,minteno-there-loc-nmlz,nonmlz,1,nmlz
merisiyo-m-0,merisiyo-m,merisiyo-m,0,m
warotajpekontomo-work-pst-pl-0,warotajpekontomo-work-pst-pl,warota-work,0,work
warotajpekontomo-work-pst-pl-1,warotajpekontomo-work-pst-pl,jpepst1,1,pst
warotajpekontomo-work-pst-pl-2,warotajpekontomo-work-pst-pl,kontomopl,2,pl
javier-j-0,javier-j,javier-j,0,j
yeseti-lk-name-pert-0,yeseti-lk-name-pert,ylk,0,lk
yeseti-lk-name-pert-1,yeseti-lk-name-pert,ese-name,1,name
yeseti-lk-name-pert-2,yeseti-lk-name-pert,tipert,2,pert
tuni-give-agtnmlz-0,tuni-give-agtnmlz,tu-give,0,give
tuni-give-agtnmlz-1,tuni-give-agtnmlz,ninmlz,1,agtnmlz
ron-rum-0,ron-rum,ron-rum,0,rum
yokikontomo-eat-starch-ipfv-pl-0,yokikontomo-eat-starch-ipfv-pl,yoki-eat-starch,0,eat-starch
yokikontomo-eat-starch-ipfv-pl-1,yokikontomo-eat-starch-ipfv-pl,ri-zero,1,ipfv
yokikontomo-eat-starch-ipfv-pl-2,yokikontomo-eat-starch-ipfv-pl,kontomopl,2,pl
inteke-see-pl-imp-0,inteke-see-pl-imp,in-see,0,see
inteke-see-pl-imp-1,inteke-see-pl-imp,tepl,1,pl
inteke-see-pl-imp-2,inteke-see-pl-imp,keimp,2,imp
wejkapetiri-fall-plur-ipfv-0,wejkapetiri-fall-plur-ipfv,wejka-fall,0,fall
wejkapetiri-fall-plur-ipfv-1,wejkapetiri-fall-plur-ipfv,plur1,1,plur
wejkapetiri-fall-plur-ipfv-2,wejkapetiri-fall-plur-ipfv,ri,2,ipfv
yapejpo-grab-des-ipfv-0,yapejpo-grab-des-ipfv,yapej-grab,0,grab
yapejpo-grab-des-ipfv-1,yapejpo-grab-des-ipfv,podes,1,des
yapejpo-grab-des-ipfv-2,yapejpo-grab-des-ipfv,ri-zero,2,ipfv
wejkaja-fall-neg-0,wejkaja-fall-neg,wejka-fall,0,fall
wejkaja-fall-neg-1,wejkaja-fall-neg,janeg,1,neg
montomo-2pl-pro-0,montomo-2pl-pro,montomo-2pl-pro,0,"2pl,pro"
wejkapeti-fall-plur-ipfv-0,wejkapeti-fall-plur-ipfv,wejka-fall,0,fall
wejkapeti-fall-plur-ipfv-1,wejkapeti-fall-plur-ipfv,plur1,1,plur
wejkapeti-fall-plur-ipfv-2,wejkapeti-fall-plur-ipfv,ri-zero,2,ipfv
karasakemi-white-nmlz-0,karasakemi-white-nmlz,karasake-white,0,white
karasakemi-white-nmlz-1,karasakemi-white-nmlz,minmlz,1,nmlz
warotakontomo-work-ipfv-pl-0,warotakontomo-work-ipfv-pl,warota-work,0,work
warotakontomo-work-ipfv-pl-1,warotakontomo-work-ipfv-pl,ri-zero,1,ipfv
warotakontomo-work-ipfv-pl-2,warotakontomo-work-ipfv-pl,kontomopl,2,pl
margarita-m-0,margarita-m,margarita-m,0,m
asakeno-two-nmlz-0,asakeno-two-nmlz,asake-two,0,two
asakeno-two-nmlz-1,asakeno-two-nmlz,nonmlz,1,nmlz
chikonton-cop-ipfv-pl-0,chikonton-cop-ipfv-pl,chi-cop,0,cop
chikonton-cop-ipfv-pl-1,chikonton-cop-ipfv-pl,ri-zero,1,ipfv
chikonton-cop-ipfv-pl-2,chikonton-cop-ipfv-pl,kontonpl,2,pl
antonio-a-0,antonio-a,antonio-a,0,a-1
yawankajpe-kill-pst-0,yawankajpe-kill-pst,yawanka-kill,0,kill
yawankajpe-kill-pst-1,yawankajpe-kill-pst,jpepst1,1,pst
tapejmajpe-3p-bewitch-pst-0,tapejmajpe-3p-bewitch-pst,ta-3,0,3p
tapejmajpe-3p-bewitch-pst-2,tapejmajpe-3p-bewitch-pst,jpepst1,2,pst
taiche-3p-put-pst-0,taiche-3p-put-pst,ta-3,0,3p
taiche-3p-put-pst-1,taiche-3p-put-pst,i-put,1,put
taiche-3p-put-pst-2,taiche-3p-put-pst,chepst,2,pst
isere-3-bitter-manioc-pert-0,isere-3-bitter-manioc-pert,i31,0,3
isere-3-bitter-manioc-pert-1,isere-3-bitter-manioc-pert,sere-bitter-manioc,1,bitter-manioc
isere-3-bitter-manioc-pert-2,isere-3-bitter-manioc-pert,rupert-zero,2,pert
pajarito-p-0,pajarito-p,pajarito-p,0,p
tajtopo-say-circ-nmlz-0,tajtopo-say-circ-nmlz,taj-say,0,say
tajtopo-say-circ-nmlz-1,tajtopo-say-circ-nmlz,toponmlz,1,"circ,nmlz"
yakucho-p-a-0,yakucho-p-a,yakucho-p-a,0,"p-1,a"
ipojpe-put-des-pst-0,ipojpe-put-des-pst,i-put,0,put
ipojpe-put-des-pst-1,ipojpe-put-des-pst,podes,1,des
ipojpe-put-des-pst-2,ipojpe-put-des-pst,jpepst1,2,pst
semase-die-sup-0,semase-die-sup,sema-die,0,die
semase-die-sup-1,semase-die-sup,septcp,1,sup
ijtepejsejne-3-go-plur-pst-pl-0,ijtepejsejne-3-go-plur-pst-pl,ij3,0,3
ijtepejsejne-3-go-plur-pst-pl-1,ijtepejsejne-3-go-plur-pst-pl,te-go,1,go
ijtepejsejne-3-go-plur-pst-pl-2,ijtepejsejne-3-go-plur-pst-pl,plur2,2,plur
ijtepejsejne-3-go-plur-pst-pl-3,ijtepejsejne-3-go-plur-pst-pl,sepst,3,pst
ijtepejsejne-3-go-plur-pst-pl-4,ijtepejsejne-3-go-plur-pst-pl,jnepl1,4,pl
ijtepejsajkontomo-3-go-plur-pfv-pl-0,ijtepejsajkontomo-3-go-plur-pfv-pl,ij3,0,3
ijtepejsajkontomo-3-go-plur-pfv-pl-1,ijtepejsajkontomo-3-go-plur-pfv-pl,te-go,1,go
ijtepejsajkontomo-3-go-plur-pfv-pl-2,ijtepejsajkontomo-3-go-plur-pfv-pl,plur2,2,plur
ijtepejsajkontomo-3-go-plur-pfv-pl-3,ijtepejsajkontomo-3-go-plur-pfv-pl,sajpfv,3,pfv
ijtepejsajkontomo-3-go-plur-pfv-pl-4,ijtepejsajkontomo-3-go-plur-pfv-pl,kontomopl,4,pl
warotase-work-sup-0,warotase-work-sup,warota-work,0,work
warotase-work-sup-1,warotase-work-sup,septcp,1,sup
yipiri-mountain-pert-0,yipiri-mountain-pert,yipi-mountain,0,mountain
yipiri-mountain-pert-1,yipiri-mountain-pert,rypert,1,pert
tasojpase-3p-take-out-pst-0,tasojpase-3p-take-out-pst,ta-3,0,3p
tasojpase-3p-take-out-pst-1,tasojpase-3p-take-out-pst,sojpa-take-out,1,take-out
tasojpase-3p-take-out-pst-2,tasojpase-3p-take-out-pst,sepst,2,pst
sojpa-take-out-ipfv-0,sojpa-take-out-ipfv,sojpa-take-out,0,take-out
sojpa-take-out-ipfv-1,sojpa-take-out-ipfv,ri-zero,1,ipfv
kasajpe-fruit-pit-0,kasajpe-fruit-pit,kasajpe-fruit-pit,0,fruit-pit
saku-sweet-potato-0,saku-sweet-potato,saku-sweet-potato,0,sweet-potato
apuni-soap-0,apuni-soap,apuni-soap,0,soap
wepi-come-acnnmlz-0,wepi-come-acnnmlz,wepi-come,0,come
wepi-come-acnnmlz-1,wepi-come-acnnmlz,rinmlz-zero,1,acnnmlz
teja-go-neg-0,teja-go-neg,te-go,0,go
teja-go-neg-1,teja-go-neg,janeg,1,neg
winiki-sleep-acnnmlz-0,winiki-sleep-acnnmlz,winiki-sleep,0,sleep
winiki-sleep-acnnmlz-1,winiki-sleep-acnnmlz,rinmlz-zero,1,acnnmlz
sejpetiri-dream-ipfv-1,sejpetiri-dream-ipfv,ri,1,ipfv
sejpejse-dream-sup-1,sejpejse-dream-sup,septcp,1,sup
sejpejse-dream-pst-1,sejpejse-dream-pst,sepst,1,pst
tejrama-go-proh-0,tejrama-go-proh,te-go,0,go
tejrama-go-proh-1,tejrama-go-proh,jramaproh,1,proh
